hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
4/27/2018 2:00,Brooklyn Bridge,6,0,6,clear-night,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/19/2018 2:00,Brooklyn Bridge,1,0,1,clear-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/15/2018 12:00,Brooklyn Bridge,1382,617,765,clear-day,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/7/2018 23:00,Brooklyn Bridge,92,36,56,clear-night,56,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/18/2018 10:00,Brooklyn Bridge,1060,561,499,partly-cloudy-day,43,0.0003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/16/2018 2:00,Brooklyn Bridge,0,0,0,rain,39,0.0425,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/5/2018 8:00,Brooklyn Bridge,514,156,358,clear-day,62,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/26/2018 9:00,Brooklyn Bridge,537,276,261,clear-day,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/2/2018 11:00,Brooklyn Bridge,1747,875,872,clear-day,80,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/17/2018 22:00,Brooklyn Bridge,11,5,6,snow,33,0.0329,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/28/2018 3:00,Brooklyn Bridge,6,4,2,cloudy,54,0.001,40.70816397,-73.9995087,Memorial Day,"(40.7081639691088, -73.9995087014816)"
4/7/2018 0:00,Brooklyn Bridge,79,34,45,partly-cloudy-night,51,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/4/2018 12:00,Brooklyn Bridge,1363,670,693,partly-cloudy-day,42,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/9/2018 23:00,Brooklyn Bridge,345,166,179,clear-night,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/11/2018 6:00,Brooklyn Bridge,97,49,48,clear-night,35,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/27/2018 16:00,Brooklyn Bridge,1485,680,805,clear-day,54,0.0024,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/30/2018 3:00,Brooklyn Bridge,3,0,3,partly-cloudy-night,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/4/2018 11:00,Brooklyn Bridge,1297,726,571,partly-cloudy-day,60,0.0014,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/3/2018 1:00,Brooklyn Bridge,51,23,28,rain,66,0.0619,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/17/2018 13:00,Brooklyn Bridge,1582,755,827,partly-cloudy-day,62,0.003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/23/2018 1:00,Brooklyn Bridge,5,4,1,clear-night,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/1/2018 20:00,Brooklyn Bridge,1066,424,642,clear-night,74,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/14/2018 0:00,Brooklyn Bridge,16,11,5,partly-cloudy-night,33,0,40.70816397,-73.9995087,Valentine's Day,"(40.7081639691088, -73.9995087014816)"
5/17/2018 15:00,Brooklyn Bridge,1910,816,1094,partly-cloudy-day,66,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/9/2018 7:00,Brooklyn Bridge,334,140,194,clear-day,53,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/8/2018 3:00,Brooklyn Bridge,12,10,2,clear-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/20/2018 6:00,Brooklyn Bridge,62,35,27,clear-night,31,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/11/2018 18:00,Brooklyn Bridge,2113,1123,990,clear-day,71,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/9/2018 8:00,Brooklyn Bridge,229,94,135,partly-cloudy-day,31,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/28/2018 9:00,Brooklyn Bridge,415,207,208,clear-day,42,0.0013,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/5/2018 1:00,Brooklyn Bridge,3,2,1,clear-night,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/3/2018 16:00,Brooklyn Bridge,1852,844,1008,partly-cloudy-day,45,0.0025,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/25/2018 0:00,Brooklyn Bridge,71,37,34,clear-night,67,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/19/2018 18:00,Brooklyn Bridge,743,456,287,rain,45,0.192,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/25/2018 22:00,Brooklyn Bridge,75,51,24,fog,54,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/8/2018 12:00,Brooklyn Bridge,1049,463,586,partly-cloudy-day,38,0.0221,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/5/2018 5:00,Brooklyn Bridge,11,7,4,partly-cloudy-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/18/2018 6:00,Brooklyn Bridge,133,66,67,partly-cloudy-day,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/12/2018 5:00,Brooklyn Bridge,67,38,29,clear-night,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/6/2018 11:00,Brooklyn Bridge,1660,698,962,partly-cloudy-day,60,0.0065,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/3/2018 3:00,Brooklyn Bridge,11,9,2,partly-cloudy-night,63,0.0214,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/14/2018 0:00,Brooklyn Bridge,14,6,8,cloudy,52,0.004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/25/2018 12:00,Brooklyn Bridge,421,204,217,rain,42,0.0344,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/22/2018 9:00,Brooklyn Bridge,193,86,107,partly-cloudy-day,36,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/9/2018 18:00,Brooklyn Bridge,2434,1104,1330,clear-day,75,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/7/2018 8:00,Brooklyn Bridge,466,180,286,clear-day,57,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/27/2018 5:00,Brooklyn Bridge,22,10,12,clear-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/6/2018 10:00,Brooklyn Bridge,342,226,116,partly-cloudy-day,37,0.0142,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/21/2018 13:00,Brooklyn Bridge,3106,1511,1595,clear-day,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/3/2018 19:00,Brooklyn Bridge,1326,543,783,clear-day,85,0.0027,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/14/2018 7:00,Brooklyn Bridge,139,59,80,partly-cloudy-day,35,0,40.70816397,-73.9995087,Valentine's Day,"(40.7081639691088, -73.9995087014816)"
5/3/2018 0:00,Brooklyn Bridge,47,22,25,clear-night,75,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/1/2018 17:00,Brooklyn Bridge,832,431,401,clear-day,54,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/7/2018 5:00,Brooklyn Bridge,15,10,5,cloudy,42,0.0084,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/12/2018 0:00,Brooklyn Bridge,70,32,38,clear-night,58,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/18/2018 23:00,Brooklyn Bridge,169,74,95,cloudy,56,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/25/2018 17:00,Brooklyn Bridge,751,378,373,cloudy,42,0.0022,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/23/2018 23:00,Brooklyn Bridge,43,30,13,cloudy,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/21/2018 14:00,Brooklyn Bridge,167,109,58,snow,32,0.0168,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/20/2018 5:00,Brooklyn Bridge,26,17,9,cloudy,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/6/2018 13:00,Brooklyn Bridge,1482,620,862,clear-day,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/14/2018 17:00,Brooklyn Bridge,1079,609,470,partly-cloudy-day,50,0,40.70816397,-73.9995087,Valentine's Day,"(40.7081639691088, -73.9995087014816)"
4/25/2018 17:00,Brooklyn Bridge,719,419,300,cloudy,56,0.0024,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/9/2018 5:00,Brooklyn Bridge,58,35,23,clear-night,67,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/11/2018 12:00,Brooklyn Bridge,1937,907,1030,clear-day,67,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/13/2018 19:00,Brooklyn Bridge,444,207,237,partly-cloudy-night,37,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/6/2018 18:00,Brooklyn Bridge,1298,533,765,partly-cloudy-day,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/9/2018 5:00,Brooklyn Bridge,17,10,7,clear-night,25,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/26/2018 16:00,Brooklyn Bridge,2619,1225,1394,clear-day,85,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/19/2018 7:00,Brooklyn Bridge,132,54,78,clear-night,32,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/5/2018 2:00,Brooklyn Bridge,10,9,1,clear-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/23/2018 23:00,Brooklyn Bridge,60,27,33,clear-night,48,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/17/2018 13:00,Brooklyn Bridge,1859,795,1064,clear-day,42,0,40.70816397,-73.9995087,St. Patrick's Day,"(40.7081639691088, -73.9995087014816)"
5/31/2018 12:00,Brooklyn Bridge,858,363,495,cloudy,65,0.0035,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/9/2018 9:00,Brooklyn Bridge,576,311,265,clear-day,73,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/19/2018 16:00,Brooklyn Bridge,2181,1117,1064,clear-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/15/2018 9:00,Brooklyn Bridge,664,335,329,partly-cloudy-day,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/25/2018 16:00,Brooklyn Bridge,1774,846,928,partly-cloudy-day,77,0.0164,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/16/2018 5:00,Brooklyn Bridge,68,45,23,clear-night,74,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/8/2018 17:00,Brooklyn Bridge,2346,1113,1233,clear-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/25/2018 4:00,Brooklyn Bridge,11,10,1,partly-cloudy-night,72,0.0219,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/27/2018 17:00,Brooklyn Bridge,1859,949,910,cloudy,71,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/18/2018 6:00,Brooklyn Bridge,134,70,64,clear-day,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/31/2018 4:00,Brooklyn Bridge,9,7,2,partly-cloudy-night,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/14/2018 4:00,Brooklyn Bridge,21,14,7,clear-night,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/16/2018 17:00,Brooklyn Bridge,2414,1125,1289,clear-day,82,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/2/2018 11:00,Brooklyn Bridge,1317,643,674,clear-day,89,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/28/2018 13:00,Brooklyn Bridge,3173,1458,1715,partly-cloudy-day,81,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/26/2018 23:00,Brooklyn Bridge,192,111,81,clear-night,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/17/2018 18:00,Brooklyn Bridge,343,245,98,rain,72,0.0555,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/20/2018 9:00,Brooklyn Bridge,667,352,315,clear-day,74,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/26/2018 9:00,Brooklyn Bridge,523,219,304,clear-day,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/8/2018 16:00,Brooklyn Bridge,2597,1099,1498,clear-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/25/2018 11:00,Brooklyn Bridge,1226,629,597,cloudy,76,0.0022,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/22/2018 21:00,Brooklyn Bridge,633,220,413,partly-cloudy-night,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/19/2018 17:00,Brooklyn Bridge,2257,1240,1017,clear-day,80,0.0006,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/4/2018 2:00,Brooklyn Bridge,51,26,25,clear-night,75,0,40.70816397,-73.9995087,Independence Day,"(40.7081639691088, -73.9995087014816)"
7/27/2018 15:00,Brooklyn Bridge,2211,969,1242,rain,82,0.0544,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/22/2018 14:00,Brooklyn Bridge,2955,1258,1697,partly-cloudy-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/2/2018 0:00,Brooklyn Bridge,124,59,65,clear-night,82,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/22/2018 6:00,Brooklyn Bridge,146,71,75,partly-cloudy-day,66,0.0003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/21/2018 17:00,Brooklyn Bridge,2746,1210,1536,partly-cloudy-day,73,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/12/2018 12:00,Brooklyn Bridge,1807,857,950,clear-day,70,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/31/2018 15:00,Brooklyn Bridge,2222,1074,1148,partly-cloudy-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/14/2018 21:00,Brooklyn Bridge,1430,526,904,clear-night,82,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/5/2018 15:00,Brooklyn Bridge,2074,973,1101,partly-cloudy-day,87,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/10/2018 6:00,Brooklyn Bridge,213,88,125,clear-day,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/16/2018 4:00,Brooklyn Bridge,13,11,2,clear-night,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/28/2018 18:00,Brooklyn Bridge,2546,1274,1272,partly-cloudy-day,82,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/2/2018 13:00,Brooklyn Bridge,1526,684,842,clear-day,91,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/27/2018 4:00,Brooklyn Bridge,8,6,2,partly-cloudy-night,64,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/29/2018 12:00,Brooklyn Bridge,1744,811,933,partly-cloudy-day,84,0.0039,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/23/2018 5:00,Brooklyn Bridge,15,5,10,rain,76,0.037,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/19/2018 14:00,Brooklyn Bridge,1437,572,865,clear-day,85,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/4/2018 7:00,Brooklyn Bridge,227,124,103,clear-day,76,0,40.70816397,-73.9995087,Independence Day,"(40.7081639691088, -73.9995087014816)"
7/30/2018 18:00,Brooklyn Bridge,2093,1107,986,partly-cloudy-day,76,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/6/2018 18:00,Brooklyn Bridge,1945,948,997,clear-day,81,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/14/2018 6:00,Brooklyn Bridge,142,57,85,clear-day,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/24/2018 9:00,Brooklyn Bridge,501,269,232,partly-cloudy-day,78,0.0057,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/17/2018 7:00,Brooklyn Bridge,211,96,115,clear-day,67,0,40.70816397,-73.9995087,Father's Day,"(40.7081639691088, -73.9995087014816)"
7/10/2018 23:00,Brooklyn Bridge,274,135,139,clear-night,81,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/12/2018 22:00,Brooklyn Bridge,611,326,285,clear-night,72,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/21/2018 13:00,Brooklyn Bridge,1824,778,1046,clear-day,79,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/24/2018 0:00,Brooklyn Bridge,176,105,71,cloudy,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/27/2018 0:00,Brooklyn Bridge,125,40,85,clear-night,77,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/23/2018 22:00,Brooklyn Bridge,355,163,192,partly-cloudy-night,76,0.0015,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/25/2018 8:00,Brooklyn Bridge,494,183,311,clear-day,70,0.0018,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/13/2018 9:00,Brooklyn Bridge,480,480,0,clear-day,75,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/27/2018 5:00,Brooklyn Bridge,64,48,16,clear-night,73,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/12/2018 17:00,Brooklyn Bridge,1975,1078,897,clear-day,71,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/18/2018 21:00,Brooklyn Bridge,1006,358,648,clear-night,77,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/1/2018 5:00,Brooklyn Bridge,50,31,19,clear-night,76,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/17/2018 12:00,Brooklyn Bridge,1848,945,903,clear-day,83,0,40.70816397,-73.9995087,Father's Day,"(40.7081639691088, -73.9995087014816)"
6/22/2018 19:00,Brooklyn Bridge,1371,657,714,partly-cloudy-day,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/30/2018 2:00,Brooklyn Bridge,17,8,9,clear-night,71,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/28/2018 7:00,Brooklyn Bridge,33,14,19,rain,70,0.0783,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/19/2018 2:00,Brooklyn Bridge,12,7,5,clear-night,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/30/2018 20:00,Brooklyn Bridge,2020,904,1116,clear-day,87,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/9/2018 19:00,Brooklyn Bridge,1638,923,715,clear-day,80,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/3/2018 19:00,Brooklyn Bridge,994,553,441,partly-cloudy-day,79,0.0061,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/8/2018 2:00,Brooklyn Bridge,44,28,16,clear-night,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/23/2018 17:00,Brooklyn Bridge,2098,954,1144,cloudy,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/10/2018 17:00,Brooklyn Bridge,1481,788,693,clear-day,90,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/20/2018 22:00,Brooklyn Bridge,369,191,178,cloudy,73,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/7/2018 9:00,Brooklyn Bridge,866,539,327,clear-day,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/25/2018 21:00,Brooklyn Bridge,350,151,199,cloudy,74,0.0203,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/18/2018 9:00,Brooklyn Bridge,763,435,328,clear-day,73,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/31/2018 9:00,Brooklyn Bridge,618,320,298,partly-cloudy-day,74,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/12/2018 22:00,Brooklyn Bridge,285,122,163,clear-night,64,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/27/2018 10:00,Brooklyn Bridge,1215,660,555,clear-day,81,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/28/2018 13:00,Brooklyn Bridge,1402,541,861,partly-cloudy-day,81,0.0007,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/28/2018 12:00,Brooklyn Bridge,1151,545,606,rain,78,0.0342,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/14/2018 20:00,Brooklyn Bridge,1211,534,677,clear-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/29/2018 21:00,Brooklyn Bridge,1120,401,719,partly-cloudy-night,76,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/4/2018 17:00,Brooklyn Bridge,2093,2093,0,partly-cloudy-day,81,0.0002,40.70816397,-73.9995087,Independence Day,"(40.7081639691088, -73.9995087014816)"
7/5/2018 10:00,Brooklyn Bridge,1341,734,607,partly-cloudy-day,80,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/18/2018 10:00,Brooklyn Bridge,888,487,401,clear-day,80,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/3/2018 8:00,Brooklyn Bridge,344,134,210,clear-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/31/2018 0:00,Brooklyn Bridge,109,50,59,clear-night,70,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/15/2018 17:00,Brooklyn Bridge,2074,960,1114,clear-day,82,0.0003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/12/2018 7:00,Brooklyn Bridge,263,111,152,partly-cloudy-day,70,0.0104,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/2/2018 4:00,Brooklyn Bridge,8,6,2,clear-night,76,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/16/2018 10:00,Brooklyn Bridge,970,523,447,clear-day,83,0.0011,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/11/2018 14:00,Brooklyn Bridge,1517,668,849,partly-cloudy-day,85,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/13/2018 15:00,Brooklyn Bridge,2188,2188,0,partly-cloudy-day,82,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/20/2018 13:00,Brooklyn Bridge,2312,1045,1267,clear-day,81,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
7/21/2018 21:00,Brooklyn Bridge,43,23,20,cloudy,67,0.0198,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
